"","Subject","Age","Handedness","First_Language","Education","Countryself","Countryparents","Shape","Label","Matching","Response","RT_ms","RT_sec","ACC"
"7538",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,413,0.413,1
"7539",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,441,0.441,1
"7540",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Matching",1,578,0.578,1
"7541",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Matching",1,575,0.575,1
"7542",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,576,0.576,1
"7543",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Matching",1,616,0.616,1
"7544",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,504,0.504,1
"7545",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Matching",1,423,0.423,1
"7546",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Matching",1,378,0.378,1
"7547",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,455,0.455,1
"7548",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Matching",1,771,0.771,1
"7549",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,479,0.479,1
"7550",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,372,0.372,1
"7551",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Matching",1,324,0.324,1
"7552",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,877,0.877,1
"7553",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Nonmatching",1,752,0.752,1
"7554",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,723,0.723,1
"7555",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,674,0.674,1
"7556",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,672,0.672,1
"7557",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,779,0.779,1
"7558",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Nonmatching",1,818,0.818,1
"7559",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,628,0.628,1
"7560",226,21,"r","English","3rd year university","Canada","Canada",2,2,"Nonmatching",1,771,0.771,1
"7561",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,1072,1.072,1
"7562",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,789,0.789,1
"7563",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,654,0.654,1
"7564",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,783,0.783,1
"7565",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Nonmatching",1,751,0.751,1
"7566",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,929,0.929,1
"7567",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,858,0.858,1
"7568",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,683,0.683,1
"7569",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,747,0.747,1
"7570",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,641,0.641,1
"7571",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,809,0.809,1
"7572",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,915,0.915,1
"7573",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,714,0.714,1
"7574",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,723,0.723,1
"7575",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,686,0.686,1
"7576",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,667,0.667,1
"7577",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,879,0.879,1
"7578",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,589,0.589,1
"7579",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,1169,1.169,1
"7580",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,794,0.794,1
"7581",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,668,0.668,1
"7582",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,801,0.801,1
"7583",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,509,0.509,1
"7584",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,742,0.742,1
"7585",226,21,"r","English","3rd year university","Canada","Canada",3,1,"Nonmatching",1,595,0.595,1
"7586",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,817,0.817,1
"7587",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,1068,1.068,1
"7588",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,712,0.712,1
"7589",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,917,0.917,1
"7590",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,848,0.848,1
"7591",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,615,0.615,1
"7592",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,563,0.563,1
"7593",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,660,0.66,1
"7594",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,685,0.685,1
"7595",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,603,0.603,1
"7596",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,595,0.595,1
"7597",226,21,"r","English","3rd year university","Canada","Canada",2,1,"Nonmatching",1,660,0.66,1
"7598",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,707,0.707,1
"7599",226,21,"r","English","3rd year university","Canada","Canada",3,3,"Nonmatching",1,844,0.844,1
"7600",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,926,0.926,1
"7601",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,691,0.691,1
"7602",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,574,0.574,1
"7603",226,21,"r","English","3rd year university","Canada","Canada",2,3,"Nonmatching",1,663,0.663,1
"7604",226,21,"r","English","3rd year university","Canada","Canada",1,2,"Nonmatching",1,860,0.86,1
"7605",226,21,"r","English","3rd year university","Canada","Canada",1,1,"Nonmatching",1,642,0.642,1
