"subject","blkNum","trlNum","coherentDots","numberofDots","percentCoherence","winningDirection","response","correct","eventCount","averageFrameRate","RT"
31727,16,31,4,40,10,"right","right",1,11,15.048,731
31727,16,32,0,40,0,"right","right",1,10,14.62,684
31727,16,33,0,40,0,"left","right",0,8,15.066,531
31727,16,34,0,40,0,"right","right",1,17,14.952,1137
31727,16,35,4,40,10,"left","right",0,10,14.706,680
31727,16,36,2,40,5,"right","left",0,20,14.378,1391
31727,16,37,0,40,0,"right","right",1,9,15.544,579
31727,16,38,16,40,40,"left","left",1,11,14.379,765
31727,16,39,4,40,10,"right","left",0,14,14.737,950
31727,16,40,0,40,0,"left","left",1,11,13.382,822
31727,16,41,16,40,40,"left","left",1,10,14.684,681
31727,16,42,2,40,5,"right","left",0,8,16.064,498
31727,16,43,4,40,10,"right","left",0,7,16.432,426
31727,16,44,2,40,5,"right","left",0,8,15.595,513
31727,17,1,16,40,40,"left","right",0,36,14.581,2469
31727,17,2,16,40,40,"right","right",1,8,14.572,549
31727,17,3,0,40,0,"right","right",1,11,14.825,742
31727,17,4,16,40,40,"right","right",1,7,15.419,454
31727,17,5,4,40,10,"left","left",1,9,14.876,605
31727,17,6,16,40,40,"right","right",1,9,16.071,560
31727,17,7,16,40,40,"right","right",1,7,14.403,486
31727,17,8,4,40,10,"left","left",1,12,15.248,787
31727,17,9,4,40,10,"right","left",0,14,14.846,943
31727,17,10,4,40,10,"left","left",1,11,15.919,691
31727,17,11,2,40,5,"right","left",0,11,14.865,740
31727,17,12,16,40,40,"left","left",1,8,14.467,553
31727,17,13,2,40,5,"left","left",1,15,14.299,1049
31727,17,14,0,40,0,"right","left",0,11,14.512,758
31727,17,15,0,40,0,"right","right",1,6,15.113,397
31727,17,16,4,40,10,"left","right",0,11,14.986,734
31727,17,17,16,40,40,"right","right",1,11,14.805,743
31727,17,18,2,40,5,"right","right",1,11,15.782,697
31727,17,19,4,40,10,"right","right",1,15,14.985,1001
31727,17,20,16,40,40,"left","left",1,11,14.379,765
31727,17,21,0,40,0,"right","right",1,13,15.116,860
31727,17,22,16,40,40,"left","left",1,11,15.214,723
31727,17,23,4,40,10,"left","left",1,14,15.119,926
31727,17,24,4,40,10,"left","left",1,10,14.451,692
31727,17,25,0,40,0,"right","left",0,11,15.235,722
31727,17,26,4,40,10,"left","left",1,10,14.472,691
31727,17,27,2,40,5,"right","left",0,12,14.32,838
31727,17,28,0,40,0,"left","right",0,16,14.506,1103
31727,17,29,0,40,0,"right","left",0,42,14.488,2899
31727,17,30,4,40,10,"left","left",1,10,15.528,644
31727,17,31,2,40,5,"right","right",1,11,15.11,728
31727,17,32,4,40,10,"left","right",0,9,14.587,617
31727,17,33,4,40,10,"right","right",1,6,15.306,392
31727,17,34,16,40,40,"right","right",1,9,15.306,588
31727,17,35,0,40,0,"left","left",1,12,14.423,832
31727,17,36,0,40,0,"right","left",0,11,15.625,704
31727,17,37,4,40,10,"right","left",0,9,14.658,614
31727,17,38,16,40,40,"right","right",1,7,15.251,459
31727,17,39,4,40,10,"right","right",1,16,15.08,1061
31727,17,40,0,40,0,"left","right",0,13,15.421,843
31727,17,41,0,40,0,"left","right",0,7,15.982,438
31727,17,42,4,40,10,"left","right",0,11,14.436,762
31727,17,43,0,40,0,"left","left",1,14,15.234,919
31727,17,44,2,40,5,"right","left",0,30,14.382,2086
31727,18,1,4,40,10,"left","right",0,20,14.959,1337
31727,18,2,16,40,40,"right","right",1,10,15.848,631
31727,18,3,0,40,0,"right","right",1,14,14.941,937
31727,18,4,0,40,0,"right","right",1,9,15.571,578
31727,18,5,2,40,5,"left","left",1,12,15.094,795
31727,18,6,16,40,40,"right","right",1,8,15.094,530
31727,18,7,2,40,5,"left","left",1,9,15.986,563
31727,18,8,16,40,40,"left","left",1,9,15.571,578
31727,18,9,0,40,0,"right","right",1,15,14.507,1034
31727,18,10,2,40,5,"left","left",1,10,15.432,648
31727,18,11,0,40,0,"left","left",1,11,14.865,740
31727,18,12,4,40,10,"right","left",0,13,14.739,882
31727,18,13,4,40,10,"right","right",1,11,15.278,720
31727,18,14,0,40,0,"right","left",0,9,14.54,619
31727,18,15,2,40,5,"right","left",0,8,14.519,551
31727,18,16,2,40,5,"right","right",1,11,14.608,753
31727,18,17,4,40,10,"left","right",0,11,15.471,711
31727,18,18,4,40,10,"right","right",1,12,14.815,810
31727,18,19,0,40,0,"left","right",0,16,15.038,1064
31727,18,20,2,40,5,"left","left",1,15,14.677,1022
31727,18,21,4,40,10,"left","left",1,19,14.972,1269
31727,18,22,2,40,5,"left","left",1,22,14.589,1508
31727,18,23,16,40,40,"left","left",1,14,14.538,963
31727,18,24,0,40,0,"left","left",1,10,14.368,696
31727,18,25,4,40,10,"right","left",0,15,14.866,1009
31727,18,26,16,40,40,"right","left",0,14,14.629,957
31727,18,27,0,40,0,"right","left",0,6,15.075,398
31727,18,28,2,40,5,"right","left",0,26,14.525,1790
31727,18,29,0,40,0,"left","left",1,33,14.329,2303
31727,18,30,0,40,0,"left","left",1,13,14.64,888
31727,18,31,0,40,0,"left","left",1,12,14.907,805
31727,18,32,0,40,0,"right","left",0,13,15.081,862
31727,18,33,2,40,5,"left","left",1,10,15.129,661
31727,18,34,16,40,40,"left","left",1,11,14.865,740
31727,18,35,16,40,40,"left","left",1,8,15.564,514
31727,18,36,16,40,40,"left","left",1,7,14.831,472
31727,18,37,4,40,10,"right","left",0,7,16.129,434
31727,18,38,16,40,40,"right","left",0,6,16.76,358
31727,18,39,0,40,0,"right","left",0,13,15.421,843
31727,18,40,0,40,0,"right","right",1,12,14.944,803
31727,18,41,0,40,0,"right","right",1,11,15.11,728
31727,18,42,2,40,5,"left","right",0,15,14.749,1017
31727,19,1,4,40,10,"right","right",1,11,15.714,700
31727,19,2,4,40,10,"left","left",1,13,14.723,883
31727,19,3,0,40,0,"left","right",0,14,14.862,942
31727,19,4,4,40,10,"left","left",1,9,15.845,568
31727,19,5,16,40,40,"left","left",1,8,16.162,495
31727,19,6,4,40,10,"left","left",1,8,15.326,522
31727,19,7,4,40,10,"right","left",0,9,14.778,609
31727,19,8,16,40,40,"right","right",1,9,15.571,578
31727,19,9,4,40,10,"left","left",1,9,14.827,607
31727,19,10,2,40,5,"right","left",0,12,14.724,815
31727,19,11,4,40,10,"left","right",0,11,15.647,703
31727,19,12,16,40,40,"left","left",1,9,14.587,617
31727,19,13,16,40,40,"right","right",1,9,15.358,586
31727,19,14,4,40,10,"right","left",0,14,14.69,953
31727,19,15,2,40,5,"left","left",1,10,15.974,626
31727,19,16,2,40,5,"right","left",0,9,14.54,619
31727,19,18,4,40,10,"right","right",1,7,14.614,479
31727,19,19,2,40,5,"left","right",0,32,14.686,2179
31727,19,20,0,40,0,"left","right",0,17,14.693,1157
31727,19,21,16,40,40,"left","left",1,11,14.493,759
31727,19,22,16,40,40,"left","left",1,9,14.423,624
31727,19,23,2,40,5,"left","left",1,17,15.018,1132
31727,19,24,2,40,5,"right","left",0,22,14.755,1491
31727,19,25,0,40,0,"left","right",0,9,15.177,593
31727,19,26,0,40,0,"left","left",1,17,14.744,1153
31727,19,27,4,40,10,"right","left",0,21,14.325,1466
31727,19,28,16,40,40,"left","left",1,10,14.493,690
31727,19,29,0,40,0,"right","left",0,18,14.354,1254
31727,19,30,0,40,0,"right","left",0,13,14.84,876
31727,19,31,4,40,10,"right","right",1,10,15.198,658
31727,19,32,2,40,5,"right","right",1,25,14.552,1718
31727,19,33,16,40,40,"right","right",1,10,14.535,688
31727,19,34,0,40,0,"left","right",0,16,14.324,1117
31727,19,35,2,40,5,"left","right",0,12,14.851,808
31727,19,36,2,40,5,"right","right",1,10,15.244,656
31727,19,37,2,40,5,"left","right",0,23,14.321,1606
31727,19,38,2,40,5,"right","left",0,15,14.706,1020
31727,19,39,4,40,10,"right","right",1,12,15.267,786
31727,19,40,4,40,10,"left","left",1,12,14.371,835
31727,20,1,4,40,10,"right","right",1,23,14.993,1534
31727,20,2,0,40,0,"right","right",1,15,14.911,1006
31727,20,3,0,40,0,"left","right",0,28,14.433,1940
31727,20,4,0,40,0,"right","left",0,14,15.005,933
31727,20,5,2,40,5,"left","right",0,5,14.881,336
31727,20,6,2,40,5,"left","right",0,30,14.333,2093
31727,20,7,4,40,10,"right","right",1,11,15.385,715
31727,20,8,0,40,0,"right","right",1,11,15.152,726
31727,20,9,2,40,5,"left","left",1,14,15.267,917
31727,20,10,4,40,10,"right","left",0,11,14.986,734
31727,20,11,0,40,0,"right","left",0,10,14.493,690
31727,20,12,2,40,5,"left","right",0,10,14.993,667
31727,20,13,4,40,10,"left","left",1,10,14.62,684
31727,20,14,2,40,5,"left","left",1,14,14.768,948
31727,20,15,4,40,10,"left","left",1,16,14.222,1125
31727,20,16,0,40,0,"right","left",0,19,14.222,1336
31727,20,17,2,40,5,"left","left",1,20,14.316,1397
31727,20,18,2,40,5,"right","left",0,17,14.668,1159
31727,20,19,0,40,0,"right","right",1,12,14.688,817
31727,20,20,4,40,10,"right","right",1,26,14.485,1795
31727,20,21,0,40,0,"right","right",1,24,14.235,1686
31727,20,22,4,40,10,"left","right",0,27,14.738,1832
31727,20,23,0,40,0,"right","left",0,25,14.327,1745
31727,20,24,16,40,40,"left","left",1,10,15.601,641
31727,20,25,0,40,0,"right","right",1,30,14.577,2058
31727,20,26,0,40,0,"right","left",0,14,15.054,930
31727,20,27,16,40,40,"right","right",1,11,14.845,741
31727,20,28,0,40,0,"left","right",0,22,14.855,1481
31727,20,29,16,40,40,"right","right",1,11,14.608,753
31727,20,30,2,40,5,"right","right",1,24,14.572,1647
31727,20,31,0,40,0,"right","right",1,22,14.765,1490
31727,20,32,2,40,5,"left","left",1,18,14.95,1204
31727,20,33,2,40,5,"left","left",1,26,14.832,1753
31727,20,34,2,40,5,"left","right",0,18,14.354,1254
31727,21,1,0,40,0,"left","right",0,11,15.193,724
31727,21,2,0,40,0,"right","right",1,25,14.376,1739
31727,21,3,4,40,10,"right","right",1,20,14.663,1364
31727,21,4,0,40,0,"left","right",0,17,14.731,1154
31727,21,5,4,40,10,"right","right",1,10,14.881,672
31727,21,6,4,40,10,"left","left",1,22,14.647,1502
31727,21,7,0,40,0,"right","left",0,14,14.614,958
31727,21,8,16,40,40,"right","right",1,9,14.925,603
31727,21,9,16,40,40,"right","right",1,10,14.815,675
31727,21,10,2,40,5,"left","left",1,13,15.152,858
31727,21,11,4,40,10,"left","left",1,15,14.479,1036
31727,21,12,16,40,40,"right","right",1,10,15.576,642
31727,21,13,2,40,5,"left","left",1,17,14.912,1140
31727,21,14,2,40,5,"right","left",0,21,14.82,1417
31727,21,15,2,40,5,"right","right",1,15,14.577,1029
31727,21,16,16,40,40,"right","right",1,12,14.742,814
31727,21,17,16,40,40,"right","right",1,10,14.577,686
31727,21,18,2,40,5,"right","right",1,33,14.615,2258
31727,21,19,16,40,40,"left","left",1,12,15.132,793
31727,21,20,0,40,0,"right","right",1,42,14.609,2875
31727,21,21,4,40,10,"left","right",0,20,15.049,1329
31727,21,22,16,40,40,"left","left",1,9,15.517,580
31727,21,23,0,40,0,"left","left",1,16,14.829,1079
31727,21,24,4,40,10,"left","left",1,13,15.012,866
31727,21,25,2,40,5,"right","left",0,14,15.267,917
31727,21,26,2,40,5,"right","right",1,9,14.587,617
31727,21,27,2,40,5,"right","left",0,15,14.706,1020
31727,21,28,2,40,5,"left","left",1,22,14.493,1518
31727,21,29,2,40,5,"left","left",1,17,15.018,1132
31727,21,30,4,40,10,"left","left",1,15,15.06,996
31727,21,31,4,40,10,"right","right",1,14,14.989,934
31727,21,32,2,40,5,"left","right",0,20,14.358,1393
31727,21,33,16,40,40,"left","left",1,10,15.337,652
31727,21,34,4,40,10,"left","left",1,12,14.981,801
31727,21,35,0,40,0,"right","left",0,12,14.406,833
31727,21,36,16,40,40,"left","left",1,9,15.358,586
31727,21,37,0,40,0,"right","left",0,13,14.673,886
31727,21,38,4,40,10,"left","right",0,18,14.331,1256
31727,22,1,2,40,5,"right","right",1,15,14.409,1041
31727,22,2,4,40,10,"right","left",0,12,14.51,827
31727,22,3,2,40,5,"right","right",1,14,14.894,940
31727,22,4,2,40,5,"right","right",1,14,14.784,947
31727,22,5,2,40,5,"right","right",1,14,14.768,948
31727,22,6,16,40,40,"right","right",1,10,15.291,654
31727,22,7,4,40,10,"right","left",0,12,14.563,824
31727,22,8,2,40,5,"right","left",0,18,14.901,1208
31727,22,9,4,40,10,"left","right",0,14,15.102,927
31727,22,10,0,40,0,"left","right",0,11,15.131,727
31727,22,11,4,40,10,"right","right",1,19,15.032,1264
31727,22,12,2,40,5,"left","right",0,19,14.832,1281
31727,22,13,2,40,5,"left","right",0,19,14.449,1315
31727,22,14,0,40,0,"left","right",0,16,14.559,1099
31727,22,15,2,40,5,"right","right",1,22,14.483,1519
31727,22,16,2,40,5,"left","right",0,18,14.446,1246
31727,22,17,4,40,10,"right","right",1,12,15.444,777
31727,22,18,0,40,0,"right","left",0,22,14.314,1537
31727,22,19,4,40,10,"left","left",1,23,14.744,1560
31727,22,20,0,40,0,"right","left",0,19,14.493,1311
31727,22,21,0,40,0,"left","left",1,24,14.277,1681
31727,22,22,0,40,0,"left","left",1,24,14.311,1677
31727,22,23,0,40,0,"right","left",0,50,14.294,3498
31727,22,24,16,40,40,"right","right",1,12,14.599,822
31727,22,25,4,40,10,"right","right",1,16,14.625,1094
31727,22,26,16,40,40,"left","left",1,16,14.612,1095
31727,22,27,2,40,5,"left","right",0,18,14.876,1210
31727,22,28,0,40,0,"right","right",1,12,15.306,784
31727,22,29,0,40,0,"left","right",0,10,14.556,687
31727,22,30,16,40,40,"left","left",1,9,15.254,590
31727,22,31,0,40,0,"left","right",0,13,14.977,868
31727,22,32,4,40,10,"right","right",1,9,14.803,608
31727,22,33,4,40,10,"left","right",0,15,15.167,989
31727,22,34,16,40,40,"right","right",1,8,15.717,509
31727,22,35,0,40,0,"right","left",0,12,15.075,796
31727,23,1,16,40,40,"right","right",1,19,14.844,1280
31727,23,2,16,40,40,"right","right",1,14,14.878,941
31727,23,3,16,40,40,"left","left",1,8,14.925,536
31727,23,4,16,40,40,"right","right",1,8,15.564,514
31727,23,5,0,40,0,"left","right",0,12,14.963,802
31727,23,6,2,40,5,"left","right",0,8,14.898,537
31727,23,7,16,40,40,"left","left",1,8,15.595,513
31727,23,8,2,40,5,"left","right",0,12,14.252,842
31727,23,9,16,40,40,"left","left",1,9,15.152,594
31727,23,10,4,40,10,"right","left",0,11,15.692,701
31727,23,11,4,40,10,"right","right",1,10,15.699,637
31727,23,12,4,40,10,"left","left",1,11,15.193,724
31727,23,13,16,40,40,"left","left",1,9,15.845,568
31727,23,14,16,40,40,"left","left",1,8,14.388,556
31727,23,15,4,40,10,"left","left",1,8,14.545,550
31727,23,16,0,40,0,"left","right",0,12,14.833,809
31727,23,17,4,40,10,"left","left",1,9,15.491,581
31727,23,18,16,40,40,"left","left",1,9,14.331,628
31727,23,19,0,40,0,"right","left",0,14,14.66,955
31727,23,20,2,40,5,"left","left",1,14,15.368,911
31727,23,21,2,40,5,"left","left",1,14,14.599,959
31727,23,22,16,40,40,"right","right",1,9,15.177,593
31727,23,23,16,40,40,"left","left",1,9,15.817,569
31727,23,24,2,40,5,"left","left",1,19,14.394,1320
31727,23,25,0,40,0,"left","right",0,27,14.563,1854
31727,23,26,0,40,0,"left","right",0,11,14.845,741
31727,23,27,4,40,10,"right","right",1,17,14.456,1176
31727,23,28,0,40,0,"left","left",1,18,14.388,1251
31727,23,29,16,40,40,"right","right",1,10,14.925,670
31727,23,30,16,40,40,"left","left",1,10,15.504,645
31727,23,31,4,40,10,"right","left",0,15,14.368,1044
31727,23,32,4,40,10,"left","left",1,8,14.467,553
31727,23,33,2,40,5,"right","left",0,16,14.925,1072
31727,23,34,4,40,10,"left","left",1,20,14.535,1376
31727,23,35,2,40,5,"right","left",0,17,14.912,1140
31727,23,36,4,40,10,"right","right",1,14,14.925,938
31727,23,37,2,40,5,"left","left",1,19,15.02,1265
31727,23,38,4,40,10,"right","right",1,16,15.137,1057
31727,23,39,16,40,40,"left","right",0,11,15.32,718
31727,23,40,16,40,40,"left","right",0,9,15.05,598
31727,23,41,0,40,0,"right","right",1,11,15.406,714
31727,23,42,0,40,0,"left","right",0,17,15.044,1130
31727,23,43,0,40,0,"right","right",1,17,15.031,1131
31727,24,1,0,40,0,"right","right",1,10,15.129,661
31727,24,2,2,40,5,"right","right",1,11,14.845,741
31727,24,3,4,40,10,"right","right",1,10,15.152,660
31727,24,4,16,40,40,"right","right",1,10,14.265,701
31727,24,5,16,40,40,"right","right",1,10,14.225,703
31727,24,6,2,40,5,"right","left",0,15,14.563,1030
31727,24,7,2,40,5,"left","right",0,9,15,600
31727,24,8,4,40,10,"right","right",1,16,14.911,1073
31727,24,9,16,40,40,"left","left",1,10,15.015,666
31727,24,10,4,40,10,"left","right",0,8,14.898,537
31727,24,11,4,40,10,"left","right",0,10,15.432,648
31727,24,12,16,40,40,"left","left",1,8,14.44,554
31727,24,13,0,40,0,"right","right",1,14,14.523,964
31727,24,14,2,40,5,"left","right",0,11,14.436,762
31727,24,15,0,40,0,"left","right",0,11,15.537,708
31727,24,16,16,40,40,"left","left",1,9,15.385,585
31727,24,17,0,40,0,"left","left",1,20,14.358,1393
31727,24,18,0,40,0,"left","right",0,15,14.465,1037
31727,24,19,2,40,5,"left","right",0,15,14.677,1022
31727,24,20,2,40,5,"left","right",0,6,15.504,387
31727,24,21,16,40,40,"left","left",1,7,15.59,449
31727,24,22,2,40,5,"left","right",0,10,15.773,634
31727,24,23,16,40,40,"right","right",1,7,14.675,477
31727,24,24,4,40,10,"right","left",0,12,14.581,823
31727,24,25,0,40,0,"right","left",0,10,14.815,675
31727,24,26,0,40,0,"left","right",0,13,15.495,839
31727,24,27,2,40,5,"left","left",1,9,15.762,571
31727,24,28,16,40,40,"right","right",1,10,15.083,663
31727,24,29,2,40,5,"left","right",0,12,15.385,780
31727,24,30,16,40,40,"right","right",1,8,15.873,504
31727,24,31,2,40,5,"left","right",0,11,15.428,713
31727,24,32,16,40,40,"right","right",1,11,14.885,739
31727,24,33,16,40,40,"left","left",1,9,15.734,572
31727,24,34,0,40,0,"right","right",1,13,14.493,897
31727,24,35,16,40,40,"left","left",1,11,14.765,745
31727,24,36,16,40,40,"right","right",1,8,14.572,549
31727,24,37,16,40,40,"left","left",1,8,15.267,524
31727,24,38,2,40,5,"left","right",0,16,14.376,1113
31727,24,39,2,40,5,"right","right",1,12,15.385,780
31727,24,40,16,40,40,"left","left",1,9,15.385,585
31727,24,41,4,40,10,"right","right",1,16,14.532,1101
31727,24,42,4,40,10,"right","right",1,12,14.563,824
31727,24,43,4,40,10,"right","right",1,11,14.474,760
31727,24,44,4,40,10,"left","left",1,15,14.822,1012
31727,24,45,2,40,5,"left","left",1,13,14.806,878
31727,25,1,0,40,0,"left","right",0,10,14.993,667
31727,25,2,4,40,10,"left","right",0,7,15.801,443
31727,25,3,0,40,0,"left","right",0,11,14.925,737
31727,25,4,2,40,5,"left","right",0,12,15.094,795
31727,25,5,2,40,5,"right","left",0,8,14.787,541
31727,25,6,0,40,0,"left","right",0,9,15.544,579
31727,25,7,16,40,40,"right","right",1,8,15.779,507
31727,25,8,16,40,40,"right","right",1,8,15.355,521
31727,25,9,0,40,0,"right","right",1,15,15.198,987
31727,25,10,0,40,0,"left","right",0,13,15.55,836
31727,25,11,0,40,0,"right","right",1,8,15.267,524
31727,25,12,16,40,40,"right","right",1,10,15.625,640
31727,25,13,16,40,40,"left","left",1,8,15.595,513
31727,25,14,0,40,0,"right","right",1,10,15.924,628
31727,25,15,4,40,10,"right","right",1,9,15.734,572
31727,25,16,2,40,5,"left","right",0,12,14.706,816
31727,25,17,16,40,40,"right","right",1,8,16.194,494
31727,25,18,0,40,0,"right","left",0,11,14.726,747
31727,25,19,0,40,0,"left","right",0,20,14.255,1403
31727,25,20,0,40,0,"right","right",1,19,14.449,1315
31727,25,21,2,40,5,"left","right",0,11,14.512,758
31727,25,22,16,40,40,"right","right",1,8,16.427,487
31727,25,23,16,40,40,"right","right",1,8,15.009,533
31727,25,24,0,40,0,"right","right",1,18,14.938,1205
31727,25,25,2,40,5,"left","right",0,14,15.301,915
31727,25,26,16,40,40,"right","right",1,6,16.76,358
31727,25,27,4,40,10,"right","left",0,15,14.451,1038
31727,25,28,4,40,10,"right","right",1,11,15.449,712
31727,25,29,4,40,10,"left","left",1,16,15.08,1061
31727,25,30,4,40,10,"right","right",1,12,14.907,805
31727,25,31,0,40,0,"right","left",0,27,14.54,1857
31727,25,32,2,40,5,"left","right",0,15,14.395,1042
31727,25,33,2,40,5,"left","left",1,7,14.463,484
31727,25,34,0,40,0,"left","left",1,26,14.773,1760
31727,25,35,4,40,10,"right","right",1,22,14.464,1521
31727,25,36,4,40,10,"right","right",1,13,15.046,864
31727,25,37,2,40,5,"right","right",1,16,14.652,1092
31727,25,38,16,40,40,"right","right",1,11,14.885,739
31727,25,39,4,40,10,"right","right",1,10,15.408,649
31727,25,40,4,40,10,"left","right",0,10,14.225,703
31727,25,41,0,40,0,"right","right",1,12,14.581,823
31727,25,42,16,40,40,"left","left",1,12,15.404,779
31727,25,43,4,40,10,"left","left",1,11,15.299,719
31727,26,1,0,40,0,"right","right",1,11,15.048,731
31727,26,2,0,40,0,"right","right",1,13,15.134,859
31727,26,3,4,40,10,"left","left",1,10,14.728,679
31727,26,4,0,40,0,"right","right",1,10,14.368,696
31727,26,5,0,40,0,"left","left",1,13,15.258,852
31727,26,6,16,40,40,"right","right",1,9,15.986,563
