"age","anxiety","anxiety_r","artgluctot","attachhome","attachphone","AvgHumidity","avgtemp","avoidance","avoidance_r","cigs","didf","eatdrink","eot","exercise","gluctot","health","hiTemp","kamf","langfamily","language","mintemp","monogamous","networksize","nostalgia","onlineid","riskAvd","romantic","scontrol","sex","Site","smoke","socialdiversity","socialembedded","socTherm","soliTherm","stress"
1995,4.44444444444444,0.676983400054079,0,4.11111111111111,4.11111111111111,71,35.9,2.61111111111111,-0.320552434218608,NA,3.27272727272727,1,2.2,2,0,3,4,1.85714285714286,1,5,26,3,32,14,3.27272727272727,3.33333333333333,2,33,2,"SMU",2,5,4,3.2,3.125,36
1995,2.44444444444444,-1.19458730009543,0,4.88888888888889,2.77777777777778,70,35.95,1.88888888888889,-0.996978838653845,NA,1.63636363636364,1,2.4,2,0,4,4.28571428571429,5.14285714285714,1,5,27,3,35,14,2,3.66666666666667,2,52,2,"SMU",2,6,5,3.6,4.125,31
1995,4.44444444444444,0.676983400054079,0,2.44444444444444,4,70,36,2.16666666666667,-0.736814836947985,3,2.72727272727273,1,2.8,2,2,3,3.57142857142857,5.71428571428571,1,5,26,6,26,12,4.18181818181818,4,2,28,2,"SMU",1,6,3,4,2.125,47
1995,1.61111111111111,-1.97440842515772,0,3.11111111111111,3.11111111111111,70,36.05,1.94444444444444,-0.944946038312673,NA,2.18181818181818,1,1.6,2,NA,3,3.42857142857143,2.57142857142857,1,5,27,7,28,33,2.45454545454545,3.66666666666667,1,26,2,"SMU",2,6,3,1.2,2.5,37
1995,4.83333333333333,1.04089992508315,0,4,3.77777777777778,71,36.05,3.88888888888889,0.87620197362835,NA,3.36363636363636,1,2.2,2,0,3,3.28571428571429,2.14285714285714,1,5,26,7,24,30,2.72727272727273,2.66666666666667,1,49,2,"SMU",2,6,4,3,3.875,36
1995,3.88888888888889,0.15710265001255,1,4,3.88888888888889,79,36.05,3.94444444444444,0.928234773969523,NA,2.54545454545455,1,2.6,2,5,2,3.28571428571429,1.85714285714286,1,5,26,6,23,26,2.18181818181818,3,2,27,2,"SMU",2,5,4,3,3,42
1995,3.88888888888889,0.15710265001255,0,4.44444444444444,4,70,36.05,2.11111111111111,-0.788847637289157,NA,2.63636363636364,1,1.8,2,1,3,2.85714285714286,3.57142857142857,1,5,26,6,50,35,3.54545454545455,3.66666666666667,2,33,2,"SMU",2,7,5,3.4,3.5,49
1995,4.05555555555556,0.313066875025008,0,3.66666666666667,2.11111111111111,79,36.15,1.55555555555556,-1.30917564070088,NA,2.45454545454545,1,2.8,2,4,4,3.71428571428571,5.28571428571429,1,5,26,6,27,33,1.81818181818182,2.33333333333333,1,37,2,"SMU",2,5,4,4.4,3.25,42
1995,3.77777777777778,0.0531265000042437,0,5,3.11111111111111,70,36.15,2.22222222222222,-0.684782036606812,NA,2.36363636363636,2,2.6,2,0,2,3.28571428571429,2.57142857142857,1,5,26,7,19,28,2.90909090909091,3.66666666666667,2,42,2,"SMU",2,5,3,2.6,2.75,46
1995,5.33333333333333,1.50879260012053,0,3.22222222222222,3.66666666666667,70,36.15,3.94444444444444,0.928234773969523,NA,2.27272727272727,1,2,2,2,3,3.57142857142857,3.28571428571429,1,5,26,4,31,25,3.36363636363636,3,1,43,2,"SMU",2,7,4,2.6,3.125,53
1995,4.55555555555556,0.780959550062385,0,3.55555555555556,1.44444444444444,70,36.2,3.5,0.511972371240146,NA,3.18181818181818,1,2.6,2,4,4,2.85714285714286,4,1,5,27,7,21,21,1.36363636363636,3,2,37,2,"SMU",2,6,3,2.2,3.625,40
1995,2.38888888888889,-1.24657537509958,0,3.55555555555556,2.77777777777778,71,36.2,3,0.0436771681695969,NA,3.27272727272727,1,2.4,2,4,4,3.42857142857143,3.42857142857143,1,5,26,4,24,30,3.36363636363636,3,1,47,2,"SMU",2,5,5,3.4,3.75,34
1995,4.11111111111111,0.365054950029161,0,4.33333333333333,3.11111111111111,70,36.25,2.22222222222222,-0.684782036606812,NA,3.09090909090909,1,2.2,2,2,4,3.57142857142857,6,1,5,26,7,18,36,3.18181818181818,3.66666666666667,2,30,2,"SMU",2,4,3,3.8,3.875,40
1995,4.16666666666667,0.417043025033315,5,5,3.66666666666667,71,36.25,2.77777777777778,-0.164454033195092,NA,1.27272727272727,1,3.2,2,0,4,2.42857142857143,4.42857142857143,1,5,26,6,26,15,2.72727272727273,3.33333333333333,2,36,2,"SMU",2,5,5,3.2,3.75,49
1995,2.33333333333333,-1.29856345010373,0,4.11111111111111,5,79,36.25,3.44444444444444,0.459939570898974,NA,2.72727272727273,1,3.2,2,1,2,3.57142857142857,2.57142857142857,1,5,26,7,29,34,3.63636363636364,3.33333333333333,1,32,2,"SMU",2,7,3,2.4,2.75,30
1995,3.33333333333333,-0.362778100028979,2,5,3.55555555555556,70,36.3,3.5,0.511972371240146,NA,1.54545454545455,1,1.8,2,0,3,4.42857142857143,6.85714285714286,1,5,26,7,25,41,3,2.66666666666667,2,40,2,"SMU",2,6,4,3,3.625,43
1995,3.83333333333333,0.105114575008397,4,3.88888888888889,3.44444444444444,75,36.35,1.61111111111111,-1.25714284035971,NA,2.36363636363636,2,2.4,2,5,2,2.71428571428571,3.57142857142857,1,5,26,3,15,25,3.09090909090909,2.33333333333333,1,39,1,"SMU",2,5,2,5,4.875,45
1995,3.66666666666667,-0.0508496500040622,0,3.44444444444444,3.44444444444444,70,36.35,3,0.0436771681695969,NA,2.36363636363636,1,2.6,2,2,3,3.14285714285714,1.85714285714286,1,5,27,6,28,12,2.27272727272727,2.33333333333333,2,42,2,"SMU",2,6,4,2.8,3,49
1995,5.33333333333333,1.50879260012053,0,3.88888888888889,1.77777777777778,70,36.4,3.33333333333333,0.35587397021663,NA,2.36363636363636,1,2,2,2,3,3.14285714285714,3.42857142857143,1,5,27,7,14,12,1.18181818181818,4.33333333333333,1,31,2,"SMU",2,6,2,3.8,3.5,36
1995,4.44444444444444,0.676983400054079,0,3.55555555555556,3.55555555555556,70,36.4,3.77777777777778,0.772136372946006,NA,2,1,2,2,0,4,4.28571428571429,2.28571428571429,1,5,27,7,31,33,2.36363636363636,2.66666666666667,1,34,2,"SMU",2,6,4,2,4.125,43
1995,5,1.19686415009561,0,4.11111111111111,4,70,36.4,2.22222222222222,-0.684782036606812,1,2,1,4.2,2,0,3,3.42857142857143,2.14285714285714,1,5,27,4,41,24,4.18181818181818,4,1,38,1,"SMU",1,4,3,1.8,2.5,42
1995,3.94444444444444,0.209090725016703,0,3.66666666666667,3,71,36.45,3.88888888888889,0.87620197362835,NA,3.27272727272727,1,2.4,2,3,2,3,2.85714285714286,1,5,26,7,29,36,3.09090909090909,4,1,38,2,"SMU",2,6,3,3.2,2.875,42
1995,3.88888888888889,0.15710265001255,0,4.11111111111111,3.55555555555556,70,36.45,5.44444444444444,2.33312038318117,NA,2.18181818181818,1,2.8,2,0,2,2.28571428571429,3.71428571428571,1,5,26,6,20,18,3.72727272727273,3,2,48,2,"SMU",2,5,4,2.2,2.875,43
1995,2.72222222222222,-0.934646925074662,0,5,2.66666666666667,71,36.5,2.22222222222222,-0.684782036606812,NA,2.54545454545455,1,2.2,2,0,4,4.71428571428571,4.42857142857143,1,5,26,1,25,36,3.27272727272727,3.33333333333333,2,30,2,"SMU",2,5,3,3.2,2.75,42
1995,2.22222222222222,-1.40253960011204,0,2.11111111111111,3,70,36.5,5.11111111111111,2.02092358113414,NA,3.36363636363636,1,1.6,2,0,4,2,5.14285714285714,1,5,27,7,32,37,2.90909090909091,4,1,47,2,"SMU",2,7,4,3.6,4.25,46
1995,2.33333333333333,-1.29856345010373,0,3.55555555555556,3.88888888888889,70,36.5,3.11111111111111,0.147742768851941,NA,2.90909090909091,1,2.8,2,0,2,2.71428571428571,3.14285714285714,1,5,27,7,23,15,3,3,1,43,2,"SMU",2,5,4,2.8,3.5,36
1995,4.16666666666667,0.417043025033315,0,4,3.55555555555556,70,36.535,3.77777777777778,0.772136372946006,3,2.63636363636364,1,2,2,1,3,2.71428571428571,2.85714285714286,1,5,26,1,24,28,3.36363636363636,3,2,21,2,"SMU",1,6,4,2.8,3.125,55
1995,3.55555555555556,-0.154825800012368,0,5,3.33333333333333,71,36.55,1.11111111111111,-1.72543804343025,NA,1.63636363636364,1,2.6,2,0,4,3.85714285714286,2.71428571428571,1,5,26,4,25,40,2.81818181818182,3.33333333333333,2,49,2,"SMU",2,5,3,3.8,3,34
1995,4.05555555555556,0.313066875025008,0,4.55555555555556,3.22222222222222,70,36.65,1.72222222222222,-1.15307723967736,NA,1.18181818181818,1,1.4,2,0,4,2,4.85714285714286,1,5,27,7,36,37,2.81818181818182,2,2,38,2,"SMU",2,7,6,4.4,4.5,57
1995,3.77777777777778,0.0531265000042437,0,4.22222222222222,2.77777777777778,79,36.7,5.05555555555556,1.96889078079296,NA,3.27272727272727,1,2.4,2,0,4,2.42857142857143,3.42857142857143,1,5,26,6,29,26,2.81818181818182,4.33333333333333,2,54,2,"SMU",2,6,4,3.2,3.875,38
1995,3,-0.674706550053897,0,4.66666666666667,3.55555555555556,79,36.7,2.33333333333333,-0.580716435924468,NA,2.09090909090909,2,2.8,2,3,4,3.71428571428571,3.28571428571429,1,5,26,1,33,18,3.27272727272727,3.33333333333333,1,32,2,"SMU",2,7,4,2.2,3.125,41
1995,4.16666666666667,0.417043025033315,0,3.77777777777778,3.66666666666667,79,36.7,2.44444444444444,-0.476650835242124,NA,2,1,2.4,2,1,4,3.14285714285714,3.14285714285714,1,5,26,4,42,24,3.36363636363636,3.33333333333333,1,37,2,"SMU",2,10,5,2.4,4,50
1995,2.88888888888889,-0.778682700062203,0,3.33333333333333,3.33333333333333,70,36.8,3.38888888888889,0.407906770557802,NA,2.72727272727273,1,2,2,0,3,3.85714285714286,2.85714285714286,1,5,26,2,26,25,1.81818181818182,3.66666666666667,1,48,2,"SMU",2,5,5,2,4.375,40
1995,3.83333333333333,0.105114575008397,0,4.11111111111111,1.11111111111111,70,36.85,4.33333333333333,1.29246437635773,NA,3.45454545454545,1,1.8,2,0,2,4.71428571428571,3.57142857142857,1,5,27,1,22,34,1.27272727272727,2.33333333333333,2,55,2,"SMU",2,5,4,2.4,2.75,34
1995,3.72222222222222,0.00113842500009099,0,4.33333333333333,2.55555555555556,70,36.85,5,1.91685798045179,NA,3.27272727272727,1,3,2,1,3,2.42857142857143,4,1,5,26,7,19,29,3.09090909090909,3,2,33,2,"SMU",2,5,3,3,3,45
1995,4.83333333333333,1.04089992508315,0,2.55555555555556,4.66666666666667,70,36.85,2.33333333333333,-0.580716435924468,NA,2.18181818181818,1,1.4,2,4,3,3,4.28571428571429,1,5,26,1,30,12,4.09090909090909,3.33333333333333,2,41,2,"SMU",2,5,4,4,3.5,50
1995,4.5,0.728971475058232,0,3.44444444444444,3.66666666666667,70,36.9,2,-0.892913237971501,NA,3.90909090909091,1,1.8,2,1,2,4.57142857142857,3.85714285714286,1,5,27,7,32,29,3.18181818181818,4,2,40,2,"SMU",2,5,4,2,3.375,42
1995,3.83333333333333,0.105114575008397,0,4.11111111111111,2.88888888888889,70,37,4.83333333333333,1.76075957942828,NA,3.18181818181818,1,2.8,2,2,3,3.57142857142857,3.42857142857143,1,5,27,7,38,34,3.90909090909091,3.66666666666667,1,26,2,"SMU",2,7,5,2.6,2.875,48
1995,3.38888888888889,-0.310790025024827,0,4,3.22222222222222,70,37,4.5,1.44856277738124,NA,2.18181818181818,1,2.2,2,2,4,3.28571428571429,2.42857142857143,1,5,26,7,34,25,2.81818181818182,2.66666666666667,2,33,2,"SMU",2,7,5,2.8,3.375,50
1995,6.66666666666667,2.7565064002202,1,5,3,71,37.05,3.61111111111111,0.61603797192249,NA,2.45454545454545,1,3.2,2,11,2,3.42857142857143,3.42857142857143,1,5,26,7,14,21,2.27272727272727,3.66666666666667,1,23,2,"SMU",2,5,1,3,3.375,47
1996,4.77777777777778,0.988911850078996,1,4.44444444444444,3.44444444444444,71,35,2.05555555555556,-0.840880437630329,NA,2.63636363636364,1,2.4,2,0,5,3.28571428571429,2.14285714285714,1,5,26,7,20,27,3.27272727272727,3.33333333333333,2,46,1,"SMU",2,6,3,2.8,3.125,37
1996,4,0.261078800020856,0,3.55555555555556,3.55555555555556,71,36.02777778,3.44444444444444,0.459939570898974,NA,2.90909090909091,1,2.4,2,2,3,3.14285714285714,2,1,5,26,3,18,29,3,3.33333333333333,2,47,1,"SMU",2,5,3,2.4,2.75,32
1996,4,0.261078800020856,0,3.44444444444444,2.33333333333333,70,36.05,2.55555555555556,-0.37258523455978,NA,3,2,3,2,1,3,4,3.57142857142857,1,5,27,5,18,14,2.81818181818182,4,2,44,1,"SMU",2,5,3,2,2.875,42
1996,4.77777777777778,0.988911850078996,0,4.66666666666667,3.44444444444444,71,36.4,1,-1.8295036441126,NA,1.81818181818182,1,2,2,2,3,2,3.57142857142857,1,5,26,7,64,13,2.45454545454545,3.33333333333333,2,38,2,"SMU",2,7,6,1.8,3.5,36
1996,3.72222222222222,0.00113842500009099,0,4.77777777777778,4,70,36.45,1.44444444444444,-1.41324124138322,NA,2.63636363636364,1,2.2,2,1,3,4.14285714285714,7.28571428571429,1,5,26,7,26,11,3.90909090909091,4,1,39,2,"SMU",2,6,4,2.8,3.875,43
1996,6.05555555555556,2.18463757517451,0,4.77777777777778,4.44444444444444,70,36.5,1,-1.8295036441126,NA,1.18181818181818,1,2.4,2,0,4,2.28571428571429,3.42857142857143,1,5,26,6,15,24,4.09090909090909,3.66666666666667,1,21,2,"SMU",2,5,2,3,2.625,48
1996,3.55555555555556,-0.154825800012368,0,5,3.77777777777778,70,36.6,3,0.0436771681695969,NA,4,1,2.8,2,0,3,2.42857142857143,4.71428571428571,1,5,26,7,24,34,3.45454545454545,5,1,38,2,"SMU",2,5,4,4.8,4,44
1996,4.55555555555556,0.780959550062385,0,3.22222222222222,4.44444444444444,71,36.7,4.55555555555556,1.50059557772242,NA,2,1,2,2,13,4,3.28571428571429,2.85714285714286,1,5,26,4,23,23,4.36363636363636,3.33333333333333,2,32,2,"SMU",2,5,4,2,1.75,49
1996,2.11111111111111,-1.50651575012034,0,3.33333333333333,3.11111111111111,71,36.9,3.61111111111111,0.61603797192249,NA,2.81818181818182,1,2.8,2,2,3,3,3.28571428571429,1,5,26,6,26,32,3.09090909090909,3,1,44,2,"SMU",2,5,4,3.6,4.125,44
1996,4.55555555555556,0.780959550062385,0,3.55555555555556,3.66666666666667,79,36.95,5.05555555555556,1.96889078079296,NA,2.63636363636364,1,1.8,2,5,3,2.28571428571429,5.28571428571429,1,5,26,7,38,32,4,3,2,36,2,"SMU",2,8,4,3.4,3.125,44
1996,5,1.19686415009561,0,4.88888888888889,3.33333333333333,70,37.15,2.72222222222222,-0.216486833536264,NA,2.45454545454545,1,1.8,2,1,2,3.57142857142857,5.85714285714286,1,5,26,1,26,22,3.27272727272727,2.66666666666667,2,36,1,"SMU",2,6,5,3.4,2.625,42
NA,6.61111111111111,2.70451832521604,0,4.33333333333333,3.44444444444444,70,36.1,3.77777777777778,0.772136372946006,NA,4,NA,2,NA,1.5,1,3.42857142857143,5.28571428571429,1,5,27,NA,12,38,3.09090909090909,3.66666666666667,NA,34,NA,"SMU",NA,4,1,4.2,2.875,63
NA,3.83333333333333,0.105114575008397,0,4,3.55555555555556,79,36.3,4,0.980267574310695,NA,2.27272727272727,NA,2.4,NA,5,NA,2.14285714285714,3.42857142857143,1,5,26,NA,25,30,3.54545454545455,2.66666666666667,NA,37,NA,"SMU",NA,6,3,3.2,3.75,39
NA,3.83333333333333,0.105114575008397,0,3.22222222222222,3.22222222222222,70,36.7,2.83333333333333,-0.112421232853919,NA,3.18181818181818,NA,2,NA,0,3,3.85714285714286,4.57142857142857,1,5,27,NA,30,35,2.90909090909091,3,NA,42,NA,"SMU",NA,5,4,4,3,42
NA,2.33333333333333,-1.29856345010373,0,4.77777777777778,4.22222222222222,70,36.75,1.88888888888889,-0.996978838653845,NA,2.54545454545455,NA,2,NA,0,4,2.57142857142857,4.42857142857143,1,5,26,NA,16,30,4.27272727272727,3.33333333333333,NA,33,NA,"SMU",2,6,3,4,3.875,44
NA,1.94444444444444,-1.6624799751328,NA,3.66666666666667,2.33333333333333,70,37.1,2.5,-0.424618034900952,NA,2.90909090909091,NA,2,NA,NA,NA,3.42857142857143,3.57142857142857,1,5,26,NA,14,22,1,3.66666666666667,NA,42,NA,"SMU",NA,4,2,4.2,3.125,39
1990,4,0.244274781017575,0,4.88888888888889,2.44444444444444,60,35.85,3.11111111111111,-0.0734569675103237,NA,2.36363636363636,1,2.4,2,0,5,2.42857142857143,2.85714285714286,1,5,3,6,17,12,2,3.33333333333333,2,32,1,"Southampton",2,5,3,3.4,3.375,34
1992,4.22222222222222,0.433390740515053,0,3.77777777777778,3,60,36,3.77777777777778,0.58765574008259,NA,3.27272727272727,1,2.4,2,0,2,3.28571428571429,3.42857142857143,1,5,3,6,18,28,3,3,1,31,1,"Southampton",2,6,3,3,3.375,42
1992,5.11111111111111,1.18985457850496,0,4.88888888888889,3.33333333333333,69,36.3,4.83333333333333,1.6344175271047,NA,1.36363636363636,1,1.8,2,6,4,1.71428571428571,5.42857142857143,1,5,5,7,31,25,2.45454545454545,4,1,35,2,"Southampton",2,8,6,1.2,3.5,43
1992,1.94444444444444,-1.50504784433409,0,3.33333333333333,2.55555555555556,83,36.4,2.11111111111111,-1.06512602889969,NA,1.81818181818182,1,2.8,2,5,4,2.71428571428571,3.71428571428571,1,5,5,7,45,7,2.45454545454545,3.66666666666667,1,45,1,"Southampton",2,7,6,2.6,2.125,37
1992,4.33333333333333,0.527948720263791,0,4,2.88888888888889,86,36.9,2.27777777777778,-0.899847852001466,NA,2.09090909090909,1,2.2,2,9,3,2.85714285714286,3,1,5,7,7,21,17,2.90909090909091,3.66666666666667,1,40,2,"Southampton",2,5,4,2.8,3.375,41
1995,2.66666666666667,-0.89042097596729,0,4.44444444444444,3.11111111111111,60,36.05,3,-0.183642418775809,NA,3,1,3.2,2,0,3,2.57142857142857,2.85714285714286,1,5,3,7,41,28,2.90909090909091,3.33333333333333,1,49,2,"Southampton",2,9,6,3.4,3.375,42
1922,2.88888888888889,-1.05626560354948,0,3.88888888888889,3,64,36.75,4.05555555555556,0.843129614033093,0,3.36363636363636,1,2.8,2,0,3,3.57142857142857,3.14285714285714,3,7,12,6,22,26,2.72727272727273,4,2,47,2,"Tsinghua",2,8,2,2.6,3.75,38
1967,4.05555555555556,0.318723536233133,NA,2.66666666666667,3.11111111111111,67,36.55,2.5,-0.612478989641333,0,1.72727272727273,1,1,2,NA,2,4.28571428571429,4.57142857142857,3,7,15,3,36,33,3.54545454545455,2.33333333333333,2,40,1,"Tsinghua",2,10,4,4.8,3.875,43
1968,1.77777777777778,-2.3657790700091,0,4.55555555555556,1.44444444444444,68,36.45,1.77777777777778,-1.28829726991874,0,3.90909090909091,1,2.4,2,0,3,3.14285714285714,6.42857142857143,3,7,13,7,51,29,1.36363636363636,4,2,40,2,"Tsinghua",2,11,5,4.4,3.625,31
1988,4.77777777777778,1.16990728943189,0,4.66666666666667,3.88888888888889,22,36.55,3.66666666666667,0.479227463114486,0,2,1,2.2,2,0,3,3.28571428571429,5.28571428571429,3,7,8,7,20,31,3.81818181818182,2.33333333333333,2,46,1,"Tsinghua",2,8,1,3.2,3.75,35
1989,3.16666666666667,-0.728887236934569,0,4.22222222222222,3.33333333333333,22,36.3,2.5,-0.612478989641333,0,3.18181818181818,1,3.4,2,0,3,3.42857142857143,4.57142857142857,3,7,8,5,30,40,3.54545454545455,3,1,50,1,"Tsinghua",2,9,4,3.8,2.625,45
1989,3.66666666666667,-0.139606177027736,0,3.77777777777778,4,51,36.55,4.72222222222222,1.4669618727507,0,1.09090909090909,1,1.6,2,6,3,1.57142857142857,2.57142857142857,3,7,7,7,38,26,3.27272727272727,2.66666666666667,1,43,2,"Tsinghua",2,8,6,1,4.25,42
1989,4.11111111111111,0.384199209556115,0,4.44444444444444,2.88888888888889,22,37.2,2.05555555555556,-1.02836716211974,0,2.54545454545455,1,1.8,2,0,2,3.71428571428571,4.14285714285714,3,7,8,7,49,42,3.54545454545455,4,2,36,1,"Tsinghua",2,8,5,4.2,2.75,41
1990,4.5,0.842528922816985,0,4,4.22222222222222,51,36.3,2.33333333333333,-0.768437054320735,0,2,1,2.4,2,4,2,3.42857142857143,5,3,7,7,2,21,15,3.45454545454545,3.66666666666667,1,35,1,"Tsinghua",2,8,2,2,3.25,58
1990,5.5,2.02109104263065,4,4.11111111111111,4.11111111111111,51,36.55,2.11111111111111,-0.976381140559939,0,2.90909090909091,1,2,2,4,3,2.42857142857143,3.71428571428571,3,7,7,7,16,28,4,2.66666666666667,2,47,1,"Tsinghua",2,7,2,2.8,2.75,47
1990,2.94444444444444,-0.990789930226494,0,4.33333333333333,3.33333333333333,51,36.7,2.83333333333333,-0.300562860282527,0,2.81818181818182,1,2.4,2,0,3,2.28571428571429,3.14285714285714,3,7,7,7,25,11,3.18181818181818,3.33333333333333,1,50,2,"Tsinghua",2,8,4,2.2,2.375,33
1991,2.61111111111111,-1.38364397016438,0,3.88888888888889,3,78,36.5,4,0.791143592473292,0,2.18181818181818,1,3.2,2,2,2,2.57142857142857,5.14285714285714,3,7,17,7,28,32,2.54545454545455,3,1,44,2,"Tsinghua",2,9,3,3,3,40
1991,2.61111111111111,-1.38364397016438,0,3.55555555555556,3.77777777777778,47,36.5,4,0.791143592473292,0,2.27272727272727,1,2.8,2,0,2,2.85714285714286,1.85714285714286,3,7,5,7,13,12,3.45454545454545,3.66666666666667,1,34,2,"Tsinghua",2,8,2,2.8,3.375,34
1991,4.38888888888889,0.711577576171023,0,4.88888888888889,3.44444444444444,22,36.75,2.05555555555556,-1.02836716211974,0,2.45454545454545,1,2.8,2,0,2,3,2.28571428571429,3,7,8,7,18,18,2.36363636363636,3.33333333333333,1,26,2,"Tsinghua",2,8,2,2.8,3.5,45
1991,3.61111111111111,-0.205081850350717,0,4,3.88888888888889,51,36.85,3.11111111111111,-0.0406327524835226,0,2.09090909090909,1,2.2,2,1,3,3.42857142857143,3,3,7,7,7,28,28,3.45454545454545,3.66666666666667,1,42,1,"Tsinghua",2,8,2,3.6,3.625,38
1991,3.11111111111111,-0.79436291025755,0,4.22222222222222,2.55555555555556,60,36.9,3.11111111111111,-0.0406327524835226,0,2.54545454545455,1,2.6,2,0,3,3.57142857142857,4.85714285714286,3,7,13,7,22,22,2.54545454545455,3.66666666666667,2,48,2,"Tsinghua",2,8,3,3,3.625,31
1991,4.5,0.842528922816985,0,4.66666666666667,3,87,36.9,4.05555555555556,0.843129614033093,0,2.45454545454545,1,2.2,2,0,2,2.42857142857143,2.57142857142857,3,7,17,4,19,29,2.90909090909091,2.66666666666667,2,41,2,"Tsinghua",2,8,2,3.2,3.625,40
1992,2.72222222222222,-1.25269262351842,1,4.33333333333333,2.77777777777778,22,35.65,2,-1.08035318367954,0,2.63636363636364,1,2.8,2,2,2,3.71428571428571,6.28571428571429,3,7,8,7,23,36,2.72727272727273,3.66666666666667,2,46,1,"Tsinghua",2,7,3,4.2,3.5,37
1992,3.88888888888889,0.122296516264189,3,5,2.55555555555556,86,36.45,1.94444444444444,-1.13233920523934,0.5,4,1,1.8,2,1,3,3.57142857142857,5.85714285714286,3,7,19,6,34,24,2.90909090909091,4,2,43,1,"Tsinghua",1,8,4,3.6,3.375,36
1992,3.88888888888889,0.122296516264189,0,4.22222222222222,3.88888888888889,51,36.5,3.83333333333333,0.635185527793889,0,3.36363636363636,1,2.6,2,6,4,3.28571428571429,2.85714285714286,3,7,7,5,18,27,3.36363636363636,3.33333333333333,1,40,1,"Tsinghua",2,8,2,3.4,3.375,37
1992,2,-2.10387637671718,0,4.66666666666667,2.55555555555556,21,36.65,3.55555555555556,0.375255419994884,0,2.54545454545455,1,1.8,2,0,3,3.28571428571429,4.71428571428571,3,7,11,7,22,15,2.45454545454545,3.66666666666667,1,52,2,"Tsinghua",2,8,3,4.6,3.25,38
1992,2.88888888888889,-1.05626560354948,0,3.88888888888889,2.66666666666667,51,36.75,3.88888888888889,0.68717154935369,0,2.09090909090909,1,2.4,2,2,3,3.57142857142857,4.14285714285714,3,7,7,7,27,27,3,3.66666666666667,1,46,2,"Tsinghua",2,9,3,1.4,2.5,35
1992,3.05555555555556,-0.859838583580532,0,4.11111111111111,2.77777777777778,51,36.75,3.11111111111111,-0.0406327524835226,0,2.27272727272727,1,2.4,2,1,3,1.85714285714286,3.28571428571429,3,7,7,7,22,28,3.27272727272727,2.33333333333333,1,41,1,"Tsinghua",2,8,2,1.6,3.25,34
1992,3.72222222222222,-0.0741305037047546,0,4.11111111111111,3.88888888888889,87,36.95,1,-2.01610157175596,0,2,1,2.2,2,0,2,2.42857142857143,2.28571428571429,3,7,17,7,34,30,3.27272727272727,2.33333333333333,1,46,2,"Tsinghua",2,8,3,3,3.375,44
1993,4.66666666666667,1.03895594278593,0,4,4,78,36.1,1.05555555555556,-1.96411555019616,0,2.18181818181818,1,1,2,0,2,2.14285714285714,4.28571428571429,3,7,17,6,32,20,3.54545454545455,3.66666666666667,1,40,1,"Tsinghua",2,10,3,5,3.625,44
1993,4.16666666666667,0.449674882879097,0,4.22222222222222,3,78,36.2,2.83333333333333,-0.300562860282527,0,2.63636363636364,1,2.8,2,0,2,2.71428571428571,4.14285714285714,3,7,17,7,36,29,2.81818181818182,2.66666666666667,2,42,2,"Tsinghua",2,9,4,3.2,3.125,36
1993,2.88888888888889,-1.05626560354948,2,4.77777777777778,3.55555555555556,86,36.25,1.72222222222222,-1.34028329147855,0,1.09090909090909,1,1.4,2,3,3,1.85714285714286,2.85714285714286,3,7,19,7,24,9,3.27272727272727,2.66666666666667,2,41,1,"Tsinghua",2,8,2,1.2,2.125,36
1993,4.44444444444444,0.777053249494004,0,4.88888888888889,2.66666666666667,61,36.3,5.22222222222222,1.93483606678891,0,3.18181818181818,1,2.4,2,0,3,2.42857142857143,3.57142857142857,3,7,10,7,31,23,2.63636363636364,3.66666666666667,2,48,2,"Tsinghua",2,8,4,2.8,3,39
1993,2.83333333333333,-1.12174127687246,1,5,2.11111111111111,71,36.4,2.88888888888889,-0.248576838722726,0,2.54545454545455,1,1.8,2,3,4,3,2,3,7,14,7,23,32,2.90909090909091,4,1,49,2,"Tsinghua",2,8,2,3.2,3,40
1993,4.33333333333333,0.64610190284804,0,4.22222222222222,2.44444444444444,74,36.4,3.94444444444444,0.739157570913491,0,3,1,2.6,2,1.3,4,3,4.57142857142857,3,7,16,1,24,33,1.54545454545455,2.66666666666667,2,46,1,"Tsinghua",2,8,3,3.6,4,30
